SampleSize,Trial,Estimator,RuntimeNs
1600,66,Unbiased,2917
1600,66,BarianceOpt,1458
1600,67,Unbiased,2917
1600,67,BarianceOpt,1500
1600,68,Unbiased,2875
1600,68,BarianceOpt,1500
1600,69,Unbiased,2875
1600,69,BarianceOpt,1500
1600,70,Unbiased,2916
1600,70,BarianceOpt,1541
1600,71,Unbiased,2916
1600,71,BarianceOpt,1500
1600,72,Unbiased,2833
1600,72,BarianceOpt,1500
1600,73,Unbiased,2917
1600,73,BarianceOpt,1500
1600,74,Unbiased,2917
1600,74,BarianceOpt,1458
1600,75,Unbiased,2875
1600,75,BarianceOpt,1500
1600,76,Unbiased,2917
1600,76,BarianceOpt,1459
1600,77,Unbiased,2916
1600,77,BarianceOpt,1500
1600,78,Unbiased,2917
1600,78,BarianceOpt,1500
1600,79,Unbiased,2917
1600,79,BarianceOpt,1500
1600,80,Unbiased,2916
1600,80,BarianceOpt,1458
1600,81,Unbiased,2917
1600,81,BarianceOpt,1500
1600,82,Unbiased,2917
1600,82,BarianceOpt,1458
1600,83,Unbiased,2916
1600,83,BarianceOpt,1500
1600,84,Unbiased,2875
1600,84,BarianceOpt,1500
1600,85,Unbiased,2875
1600,85,BarianceOpt,1458
1600,86,Unbiased,2916
1600,86,BarianceOpt,1459
1600,87,Unbiased,2916
1600,87,BarianceOpt,1458
1600,88,Unbiased,2916
1600,88,BarianceOpt,1500
1600,89,Unbiased,2916
1600,89,BarianceOpt,1458
1600,90,Unbiased,2917
1600,90,BarianceOpt,1500
1600,91,Unbiased,2916
1600,91,BarianceOpt,1458
1600,92,Unbiased,2875
1600,92,BarianceOpt,1500
1600,93,Unbiased,2792
1600,93,BarianceOpt,1458
1600,94,Unbiased,2916
1600,94,BarianceOpt,1459
1600,95,Unbiased,2916
1600,95,BarianceOpt,1500
1600,96,Unbiased,2875
1600,96,BarianceOpt,1500
